pageId,pageSlug,nodeId,nodeName,property,currentValue,suggestedToken,group,status,reason
2546:42535,module-presentation,I2546:93741;2546:93891;2546:94097;2546:94126;2546:94186;2523:156336;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93741;2546:93891;2546:94097;2546:94126;2546:94186;2523:156337;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93741;2546:93891;2546:94097;2546:94126;2546:94186;2523:156338;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93741;2546:93893,Contents,itemSpacing,20,AppSpacing.s20,module-presentation,READY,palette direct (no semantic match for 20px)
2546:42535,module-presentation,I2546:93741;2546:93893;2546:94237,Content,itemSpacing,20,AppSpacing.s20,module-presentation,READY,palette direct (no semantic match for 20px)
2546:42535,module-presentation,I2546:93741;2546:93894;2576:63725;2411:26743,Size,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93741;2546:93894;2576:63728,Contents,itemSpacing,12,AppSpacingSemantic.inlineLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93741;2546:93894;2576:63732;2483:2641,Content,itemSpacing,6,AppSpacing.s6,module-presentation,READY,palette direct (no semantic match for 6px)
2546:42535,module-presentation,I2546:93741;2546:93894;2576:63733,Home Indicator,itemSpacing,10,,module-presentation,BLOCKED,Platform UI
2546:42535,module-presentation,I2546:93742;16215:43058;417:8325,Time,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93742;16215:43058;417:8326;287:7337,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93745,Inspect,itemSpacing,6,AppSpacing.s6,module-presentation,READY,palette direct (no semantic match for 6px)
2546:42535,module-presentation,2546:93746,Value,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93747,Value,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94108,Navigation,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94109,Content,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94113,Wrapper,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94117,Leading,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94119,Leading Button,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94121,Leading Button,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94122,Trailing,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94123,Trailing Button,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94123;16215:20573,Icon 1,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94123;16215:20574,Icon 2,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94123;16215:20575,Icon 3,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338709,Content,itemSpacing,24,AppSpacingSemantic.stackXl,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338710;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338710;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338711;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338711;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338712;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338712;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338713;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338713;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338714;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338714;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338715;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338715;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338716;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338716;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338717;2563:338831,Container,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338717;2563:338833,Divider,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94125;2546:94183;2563:338719,Icon Button,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156333;3253:17118,Background/Liquid Glass,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156333;3252:30223,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156334;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156335;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156336;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156337;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93891;2546:94089;2546:94126;2546:94186;2523:156338;2523:156449,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93893,Contents,itemSpacing,20,AppSpacing.s20,module-presentation,READY,palette direct (no semantic match for 20px)
2546:42535,module-presentation,I2546:93749;2546:93893;2546:94237,Content,itemSpacing,20,AppSpacing.s20,module-presentation,READY,palette direct (no semantic match for 20px)
2546:42535,module-presentation,I2546:93749;2546:93894;2576:63725;2411:26743,Size,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93749;2546:93894;2576:63728,Contents,itemSpacing,12,AppSpacingSemantic.inlineLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93749;2546:93894;2576:63732;2483:2641,Content,itemSpacing,6,AppSpacing.s6,module-presentation,READY,palette direct (no semantic match for 6px)
2546:42535,module-presentation,I2546:93749;2546:93894;2576:63733,Home Indicator,itemSpacing,10,,module-presentation,BLOCKED,Platform UI
2546:42535,module-presentation,I2546:93750;16215:43058;417:8325,Time,itemSpacing,10,AppSpacing.s10,module-presentation,READY,palette direct (no semantic match for 10px)
2546:42535,module-presentation,I2546:93750;16215:43058;417:8326;287:7337,Content,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93751,Subproperty,itemSpacing,24,AppSpacingSemantic.stackXl,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93752,Heading,itemSpacing,8,AppSpacingSemantic.inlineMd,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93753,Value,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93754,Content,itemSpacing,24,AppSpacingSemantic.stackXl,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93755,List,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93756,Heading,itemSpacing,6,AppSpacing.s6,module-presentation,READY,palette direct (no semantic match for 6px)
2546:42535,module-presentation,2546:93758,Value,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93759,Value,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,2546:93760,Content,itemSpacing,24,AppSpacingSemantic.stackXl,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94108,Navigation,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94109,Content,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94113,Wrapper,itemSpacing,4,AppSpacingSemantic.inlineSm,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94117,Leading,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94119,Leading Button,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94121,Leading Button,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94122,Trailing,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94123,Trailing Button,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94123;16215:20573,Icon 1,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94123;16215:20574,Icon 2,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94123;16215:20575,Icon 3,itemSpacing,16,AppSpacingSemantic.stackLg,module-presentation,READY,value-based stack/inline (canonical)
2546:42535,module-presentation,I2546:93763;2546:93914;2546:94097;2546:94125;2546:94183;2563:338709,Content,itemSpacing,24,AppSpacingSemantic.stackXl,module-presentation,READY,value-based stack/inline (canonical)
